Inspection Date,Response Score,Script Item Number,Location Code,Plant Number,Installed Component,Installed Modifier,Script ID,Script Description,Attribute ID,Questions,Response Description,Document Link,Script Activity ID,Script Result ID,Site,Work Group,Zone,Script Version Number,5Char_Site_Code,Civil Item
15/10/2024,1.0,4,TODP2STECH,TODP2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,YES,nan,S-2375931,SRR-29993422,TODP,TNETEES,TNE,11,TODP2,Civil Item
15/10/2024,,1,WILT2SCARE,WILT2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2375993,SRR-29993727,WILT,TNETEES,TNE,5,WILT2,Civil Item
15/10/2024,,1,TODP2SCARE,TODP2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2376231,SRR-29995565,TODP,TNETEES,TNE,5,TODP2,Civil Item
15/10/2024,,1,TODP2SCARE,TODP2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2376617,SRR-29998168,TODP,TNETEES,TNE,5,TODP2,Civil Item
18/10/2024,,1,TODP2SCARE,TODP2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389805,SRR-30118640,TODP,TNETEES,TNE,5,TODP2,Civil Item
18/10/2024,,1,TODP2SCARE,TODP2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389807,SRR-30118645,TODP,TNETEES,TNE,5,TODP2,Civil Item
18/10/2024,,1,TODP6SCARE,TODP6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389812,SRR-30118653,TODP,TNETEES,TNE,5,TODP6,Civil Item
18/10/2024,,1,TODP6SCARE,TODP6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389814,SRR-30118658,TODP,TNETEES,TNE,5,TODP6,Civil Item
18/10/2024,,1,TODP6SCARE,TODP6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389816,SRR-30118663,TODP,TNETEES,TNE,5,TODP6,Civil Item
18/10/2024,,1,TODP6SCARE,TODP6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389818,SRR-30118668,TODP,TNETEES,TNE,5,TODP6,Civil Item
18/10/2024,,1,WILT2SCARE,WILT2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389824,SRR-30118677,WILT,TNETEES,TNE,5,WILT2,Civil Item
18/10/2024,,1,WILT2SCARE,WILT2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389826,SRR-30118682,WILT,TNETEES,TNE,5,WILT2,Civil Item
18/10/2024,,1,WILT2SCARE,WILT2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389828,SRR-30118687,WILT,TNETEES,TNE,5,WILT2,Civil Item
18/10/2024,,1,WILT6SCARE,WILT6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389834,SRR-30118696,WILT,TNETEES,TNE,5,WILT6,Civil Item
18/10/2024,,1,WILT6SCARE,WILT6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389836,SRR-30118701,WILT,TNETEES,TNE,5,WILT6,Civil Item
18/10/2024,,1,WILT6SCARE,WILT6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389838,SRR-30118706,WILT,TNETEES,TNE,5,WILT6,Civil Item
18/10/2024,,1,WILT6SCARE,WILT6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389840,SRR-30118711,WILT,TNETEES,TNE,5,WILT6,Civil Item
18/10/2024,,1,GRST2ASCARE,GRST2ASCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389846,SRR-30118720,GRST,TNETEES,TNE,5,GRST2,Civil Item
18/10/2024,,1,GRST2ASCARE,GRST2ASCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389848,SRR-30118725,GRST,TNETEES,TNE,5,GRST2,Civil Item
18/10/2024,,1,GRST2ASCARE,GRST2ASCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389850,SRR-30118730,GRST,TNETEES,TNE,5,GRST2,Civil Item
18/10/2024,,1,GRST2ASCARE,GRST2ASCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389852,SRR-30118735,GRST,TNETEES,TNE,5,GRST2,Civil Item
18/10/2024,,1,GRST2BSCARE,GRST2BSCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389854,SRR-30118740,GRST,TNETEES,TNE,5,GRST2,Civil Item
18/10/2024,,1,GRST2BSCARE,GRST2BSCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389856,SRR-30118745,GRST,TNETEES,TNE,5,GRST2,Civil Item
18/10/2024,,1,GRST2BSCARE,GRST2BSCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389858,SRR-30118750,GRST,TNETEES,TNE,5,GRST2,Civil Item
18/10/2024,,1,GRST2BSCARE,GRST2BSCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389861,SRR-30118796,GRST,TNETEES,TNE,5,GRST2,Civil Item
18/10/2024,,1,GRTO2SCARE,GRTO2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389866,SRR-30118804,GRTO,TNETEES,TNE,5,GRTO2,Civil Item
18/10/2024,,1,GRTO2SCARE,GRTO2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389868,SRR-30118809,GRTO,TNETEES,TNE,5,GRTO2,Civil Item
18/10/2024,,1,GRTO2SCARE,GRTO2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389870,SRR-30118814,GRTO,TNETEES,TNE,5,GRTO2,Civil Item
18/10/2024,,1,GRTO2SCARE,GRTO2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389872,SRR-30118819,GRTO,TNETEES,TNE,5,GRTO2,Civil Item
18/10/2024,,1,GRTO6SCARE,GRTO6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389878,SRR-30118828,GRTO,TNETEES,TNE,5,GRTO6,Civil Item
18/10/2024,,1,GRTO6SCARE,GRTO6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389880,SRR-30118833,GRTO,TNETEES,TNE,5,GRTO6,Civil Item
18/10/2024,,1,GRTO6SCARE,GRTO6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389882,SRR-30118838,GRTO,TNETEES,TNE,5,GRTO6,Civil Item
18/10/2024,,1,GRTO6SCARE,GRTO6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389884,SRR-30118843,GRTO,TNETEES,TNE,5,GRTO6,Civil Item
18/10/2024,,1,GRST6SCARE,GRST6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389894,SRR-30118856,GRST,TNETEES,TNE,5,GRST6,Civil Item
18/10/2024,,1,GRST6SCARE,GRST6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389896,SRR-30118861,GRST,TNETEES,TNE,5,GRST6,Civil Item
18/10/2024,,1,GRST6SCARE,GRST6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389898,SRR-30118866,GRST,TNETEES,TNE,5,GRST6,Civil Item
18/10/2024,,1,GRST6SCARE,GRST6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389900,SRR-30118871,GRST,TNETEES,TNE,5,GRST6,Civil Item
18/10/2024,,1,WBOL6SCARE,WBOL6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389902,SRR-30118876,WBOL,TNEWEAR,TNE,5,WBOL6,Civil Item
18/10/2024,,1,WBOL6SCARE,WBOL6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389904,SRR-30118881,WBOL,TNEWEAR,TNE,5,WBOL6,Civil Item
18/10/2024,,1,WBOL6SCARE,WBOL6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389906,SRR-30118886,WBOL,TNEWEAR,TNE,5,WBOL6,Civil Item
18/10/2024,,1,WBOL6SCARE,WBOL6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389908,SRR-30118891,WBOL,TNEWEAR,TNE,5,WBOL6,Civil Item
18/10/2024,,1,WBOL2SCARE,WBOL2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389917,SRR-30118903,WBOL,TNEWEAR,TNE,5,WBOL2,Civil Item
18/10/2024,,1,WBOL2SCARE,WBOL2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389919,SRR-30118908,WBOL,TNEWEAR,TNE,5,WBOL2,Civil Item
18/10/2024,,1,WBOL2SCARE,WBOL2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2389921,SRR-30118913,WBOL,TNEWEAR,TNE,5,WBOL2,Civil Item
21/10/2024,1.0,4,THOM4STECH,THOM4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,YES,nan,S-2391154,SRR-30130521,THOM,TNESHUM,TNE,11,THOM4,Civil Item
21/10/2024,,1,THOM4SCARE,THOM4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2391193,SRR-30130903,THOM,TNESHUM,TNE,5,THOM4,Civil Item
21/10/2024,1.0,4,MITY4STECH,MITY4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,YES,nan,S-2392635,SRR-30140346,MITY,TSWSEVN,TSW,11,MITY4,Civil Item
22/10/2024,,1,THOM2SCARE,THOM2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2396349,SRR-30173155,THOM,TNESHUM,TNE,5,THOM2,Civil Item
22/10/2024,1.0,4,THOM2STECH,THOM2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,YES,nan,S-2396384,SRR-30173394,THOM,TNESHUM,TNE,11,THOM2,Civil Item
22/10/2024,,1,THOM4BSCARE,THOM4BSCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2397210,SRR-30179595,THOM,TNESHUM,TNE,5,THOM4,Civil Item
22/10/2024,0.0,4,THOM4BSTECH,THOM4BSTECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,NO,nan,S-2397268,SRR-30180226,THOM,TNESHUM,TNE,11,THOM4,Civil Item
27/10/2024,,1,MITY1SCARE,MITY1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406925,SRR-30286781,MITY,TSWSEVN,TSW,5,MITY1,Civil Item
27/10/2024,,1,MITY1SCARE,MITY1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406927,SRR-30286786,MITY,TSWSEVN,TSW,5,MITY1,Civil Item
27/10/2024,,1,MITY1SCARE,MITY1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406929,SRR-30286791,MITY,TSWSEVN,TSW,5,MITY1,Civil Item
27/10/2024,,1,MITY1SCARE,MITY1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406931,SRR-30286796,MITY,TSWSEVN,TSW,5,MITY1,Civil Item
27/10/2024,0.0,4,MITY1STECH,MITY1STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,NO,nan,S-2406933,SRR-30286803,MITY,TSWSEVN,TSW,11,MITY1,Civil Item
27/10/2024,,1,MITY4SCARE,MITY4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406937,SRR-30286808,MITY,TSWSEVN,TSW,5,MITY4,Civil Item
27/10/2024,,1,MITY4SCARE,MITY4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406939,SRR-30286813,MITY,TSWSEVN,TSW,5,MITY4,Civil Item
27/10/2024,,1,MITY4SCARE,MITY4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406941,SRR-30286818,MITY,TSWSEVN,TSW,5,MITY4,Civil Item
27/10/2024,,1,MITY4SCARE,MITY4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406943,SRR-30286823,MITY,TSWSEVN,TSW,5,MITY4,Civil Item
27/10/2024,,1,THOM6SCARE,THOM6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406948,SRR-30286831,THOM,TNESHUM,TNE,5,THOM6,Civil Item
27/10/2024,,1,THOM6SCARE,THOM6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406950,SRR-30286836,THOM,TNESHUM,TNE,5,THOM6,Civil Item
27/10/2024,,1,THOM6SCARE,THOM6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406952,SRR-30286841,THOM,TNESHUM,TNE,5,THOM6,Civil Item
27/10/2024,,1,THOM6SCARE,THOM6SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406954,SRR-30286846,THOM,TNESHUM,TNE,5,THOM6,Civil Item
27/10/2024,,1,THOM2SCARE,THOM2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406959,SRR-30286854,THOM,TNESHUM,TNE,5,THOM2,Civil Item
27/10/2024,,1,THOM2SCARE,THOM2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406961,SRR-30286859,THOM,TNESHUM,TNE,5,THOM2,Civil Item
27/10/2024,,1,THOM2SCARE,THOM2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406963,SRR-30286864,THOM,TNESHUM,TNE,5,THOM2,Civil Item
27/10/2024,,1,THOM4SCARE,THOM4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406968,SRR-30286872,THOM,TNESHUM,TNE,5,THOM4,Civil Item
27/10/2024,,1,THOM4SCARE,THOM4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406970,SRR-30286877,THOM,TNESHUM,TNE,5,THOM4,Civil Item
27/10/2024,,1,THOM4SCARE,THOM4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406972,SRR-30286882,THOM,TNESHUM,TNE,5,THOM4,Civil Item
27/10/2024,,1,THOM4BSCARE,THOM4BSCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406977,SRR-30286890,THOM,TNESHUM,TNE,5,THOM4,Civil Item
27/10/2024,,1,THOM4BSCARE,THOM4BSCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406979,SRR-30286895,THOM,TNESHUM,TNE,5,THOM4,Civil Item
27/10/2024,,1,THOM4BSCARE,THOM4BSCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2406981,SRR-30286900,THOM,TNESHUM,TNE,5,THOM4,Civil Item
28/10/2024,,1,HARM2SCARE,HARM2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2408545,SRR-30301908,HARM,TNEWEAR,TNE,5,HARM2,Civil Item
28/10/2024,,1,HARM2SCARE,HARM2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2408545,SRR-30301911,HARM,TNEWEAR,TNE,5,HARM2,Civil Item
28/10/2024,,1,HARM2SCARE,HARM2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2408545,SRR-30301914,HARM,TNEWEAR,TNE,5,HARM2,Civil Item
28/10/2024,1.0,4,HARM2STECH,HARM2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,YES,nan,S-2408622,SRR-30303184,HARM,TNEWEAR,TNE,11,HARM2,Civil Item
29/10/2024,1.0,4,RAIN2STECH,RAIN2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,YES,nan,S-2412023,SRR-30332048,RAIN,TNWMERS,TNW,11,RAIN2,Civil Item
29/10/2024,,1,RAIN2SCARE,RAIN2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2412087,SRR-30332543,RAIN,TNWMERS,TNW,5,RAIN2,Civil Item
29/10/2024,,1,RAIN2SCARE,RAIN2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2412087,SRR-30332546,RAIN,TNWMERS,TNW,5,RAIN2,Civil Item
29/10/2024,,1,RAIN1SCARE,RAIN1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2413143,SRR-30338151,RAIN,TNWMERS,TNW,5,RAIN1,Civil Item
04/11/2024,,1,RAIN2SCARE,RAIN2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2422120,SRR-30438934,RAIN,TNWMERS,TNW,5,RAIN2,Civil Item
04/11/2024,,1,RAIN2SCARE,RAIN2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2422122,SRR-30438939,RAIN,TNWMERS,TNW,5,RAIN2,Civil Item
04/11/2024,,1,RAIN2SCARE,RAIN2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2422124,SRR-30438944,RAIN,TNWMERS,TNW,5,RAIN2,Civil Item
04/11/2024,,1,RAIN1SCARE,RAIN1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2422134,SRR-30438978,RAIN,TNWMERS,TNW,5,RAIN1,Civil Item
04/11/2024,,1,RAIN1SCARE,RAIN1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2422139,SRR-30438988,RAIN,TNWMERS,TNW,5,RAIN1,Civil Item
04/11/2024,,1,RAIN1SCARE,RAIN1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2422143,SRR-30439014,RAIN,TNWMERS,TNW,5,RAIN1,Civil Item
04/11/2024,,1,HARM2SCARE,HARM2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2422159,SRR-30439186,HARM,TNEWEAR,TNE,5,HARM2,Civil Item
04/11/2024,,1,HARM2SCARE,HARM2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2422163,SRR-30439194,HARM,TNEWEAR,TNE,5,HARM2,Civil Item
04/11/2024,,1,HARM2SCARE,HARM2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2422168,SRR-30439259,HARM,TNEWEAR,TNE,5,HARM2,Civil Item
14/11/2024,,1,BEDD2SCARE,BEDD2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2443255,SRR-30734263,BEDD,TLNSOTH,TLN,5,BEDD2,Civil Item
14/11/2024,,1,BEDD2SCARE,BEDD2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2443258,SRR-30734293,BEDD,TLNSOTH,TLN,5,BEDD2,Civil Item
14/11/2024,,1,BEDD2SCARE,BEDD2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2443260,SRR-30734298,BEDD,TLNSOTH,TLN,5,BEDD2,Civil Item
14/11/2024,,1,BEDD4SCARE,BEDD4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2443271,SRR-30734461,BEDD,TLNSOTH,TLN,5,BEDD4,Civil Item
14/11/2024,,1,BEDD4SCARE,BEDD4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2443273,SRR-30734466,BEDD,TLNSOTH,TLN,5,BEDD4,Civil Item
14/11/2024,,1,BEDD4SCARE,BEDD4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2443275,SRR-30734471,BEDD,TLNSOTH,TLN,5,BEDD4,Civil Item
14/11/2024,,1,BEDD4SCARE,BEDD4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2443280,SRR-30734481,BEDD,TLNSOTH,TLN,5,BEDD4,Civil Item
